service_id,service_type_id,client_name,hours,service_date,service_time,hourly_rate,total_revenue,branch_id,department,service_description
30787,3,Donaldson-Petersen,7,27/05/2023,21:00:52,1500,10500,AM,Advisory,Legal Consultation
30788,3,"Woods, Lawrence and ",7,22/06/2023,11:51:06,1500,10500,AM,Tax,Annual Tax Filing
30789,2,Johnson-Harmon,5,26/08/2023,09:44:45,300,1500,EA,Tax,Strategy Consulting
30790,5,"Guzman, Gonzalez and",3,11/07/2023,00:02:36,600,1800,AP,Advisory,Quarterly Review
30791,3,Rodriguez Ltd,2,22/05/2023,23:57:51,1200,2400,EA,Advisory,Strategy Consulting
30792,6,Gonzalez LLC,3,24/03/2023,00:27:17,300,900,AM,Legal,Strategy Consulting
30793,1,"Barnett, Morris and ",2,01/11/2023,03:01:33,1500,3000,AP,Advisory,Strategy Consulting
30794,7,Bell Group,6,25/11/2023,01:47:33,1200,7200,EA,Advisory,Quarterly Review
30795,1,"Ortega, Hopkins and ",8,13/02/2023,04:18:32,300,2400,EA,Audit,Strategy Consulting
30796,6,Davis Ltd,6,14/02/2023,23:45:01,300,1800,EA,Legal,Annual Tax Filing
30797,1,Adams Ltd,7,30/10/2023,14:08:31,600,4200,AP,Management,Strategy Consulting
30798,2,Hill LLC,4,19/09/2023,10:40:26,900,3600,EA,Audit,Annual Tax Filing
30799,4,Terry PLC,7,01/01/2023,01:43:59,300,2100,AM,Advisory,Legal Consultation
30800,9,Howard-Williams,3,23/01/2023,22:57:43,300,900,AP,Legal,Legal Consultation
30801,1,Lopez and Sons,7,24/12/2023,02:55:16,600,4200,EA,Audit,Annual Tax Filing
30802,9,"Conrad, Burke and Ne",1,28/04/2023,14:59:12,900,900,EM,Tax,Quarterly Review
30803,8,Wallace and Sons,4,06/03/2023,09:02:43,300,1200,EA,Management,Annual Tax Filing
30804,9,"White, Lopez and Whi",3,03/10/2023,13:58:15,300,900,AP,Advisory,Quarterly Review
30805,3,Miller-Herring,7,19/03/2023,17:19:56,900,6300,AM,Audit,Strategy Consulting
30806,3,"Benson, Walker and J",2,12/01/2023,04:11:45,1500,3000,EM,Advisory,Market Analysis
30807,1,Thomas Inc,7,12/08/2023,01:49:52,1200,8400,AM,Management,Legal Consultation
30808,3,Murphy Ltd,5,19/11/2023,08:00:32,1500,7500,AP,Advisory,Annual Tax Filing
30809,8,Jenkins and Sons,5,13/02/2023,17:55:27,600,3000,AM,Management,Strategy Consulting
30810,8,Robinson and Sons,1,30/05/2023,18:56:32,900,900,AP,Legal,Strategy Consulting
30811,7,"Savage, Elliott and ",5,13/02/2023,08:07:23,900,4500,AM,Tax,Strategy Consulting
30812,6,"Henderson, Lowe and ",2,13/08/2023,21:20:37,1500,3000,EM,Management,Quarterly Review
30813,2,Patterson Inc,8,03/02/2023,10:03:45,600,4800,EA,Audit,Legal Consultation
30814,8,White Group,8,09/01/2023,19:39:04,900,7200,EA,Tax,Strategy Consulting
30815,5,"Parrish, Phillips an",5,06/09/2023,17:31:42,600,3000,AP,Audit,Annual Tax Filing
30816,2,"Jones, Dixon and Mcn",5,19/09/2023,04:33:23,600,3000,AM,Tax,Quarterly Review
30817,8,"Nelson, Owen and Alv",2,21/11/2023,01:31:38,1500,3000,AM,Legal,Annual Tax Filing
30818,1,"Becker, Rogers and G",2,07/07/2023,22:28:39,300,600,AM,Management,Market Analysis
30819,3,"Adams, Clark and Mil",8,05/05/2023,16:03:49,1200,9600,EM,Management,Market Analysis
30820,6,"Hill, Jones and Olse",7,18/02/2023,14:43:58,1200,8400,AP,Tax,Legal Consultation
30821,8,"Ward, Roberson and J",2,16/05/2023,14:04:21,300,600,AP,Tax,Strategy Consulting
30822,9,"Mason, Patterson and",3,30/09/2023,03:30:10,600,1800,EM,Legal,Quarterly Review
30823,9,Franklin-Gallagher,7,20/03/2023,04:34:35,1200,8400,AM,Tax,Quarterly Review
30824,1,"Berry, Hudson and Mc",8,06/03/2023,14:08:38,300,2400,AM,Advisory,Market Analysis
30825,5,"Gibson, Mckinney and",7,05/07/2023,19:14:41,1500,10500,AM,Audit,Strategy Consulting
30826,9,Terry PLC,3,29/11/2023,15:39:33,1200,3600,AP,Advisory,Legal Consultation
30827,9,"Nunez, Williams and ",7,07/03/2023,09:14:49,900,6300,AP,Management,Annual Tax Filing
30828,3,Daniel-Lewis,2,26/07/2023,18:11:36,1200,2400,EM,Legal,Strategy Consulting
30829,5,Taylor-Davies,5,10/11/2023,07:53:47,300,1500,EM,Management,Strategy Consulting
30830,4,Michael Ltd,5,14/11/2023,21:47:54,600,3000,AM,Audit,Legal Consultation
30831,8,Fisher-Jimenez,2,26/07/2023,07:50:47,600,1200,AM,Legal,Quarterly Review
30832,9,Evans-Nguyen,6,19/03/2023,07:51:07,600,3600,AP,Management,Legal Consultation
30833,9,King and Sons,8,05/05/2023,14:32:43,1500,12000,AP,Legal,Market Analysis
30834,9,"Richards, Harris and",7,23/09/2023,09:10:12,900,6300,AM,Audit,Market Analysis
30835,2,Allen PLC,7,18/09/2023,18:01:06,600,4200,EM,Advisory,Quarterly Review
30836,8,Smith PLC,6,07/12/2023,23:59:09,1500,9000,EA,Legal,Legal Consultation
30837,7,Cooper-Carter,1,03/09/2023,15:45:46,900,900,EA,Management,Quarterly Review
30838,4,Barry Ltd,1,03/07/2023,08:22:02,900,900,EM,Management,Market Analysis
30839,4,"Anderson, Barnett an",6,08/03/2023,05:45:16,1200,7200,AM,Legal,Strategy Consulting
30840,8,Contreras and Sons,5,06/01/2023,08:49:09,1200,6000,EM,Audit,Annual Tax Filing
30841,2,Reyes-Rodriguez,7,26/05/2023,15:24:31,900,6300,EM,Audit,Legal Consultation
30842,5,King Inc,7,15/05/2023,11:55:17,1200,8400,AM,Advisory,Quarterly Review
30843,6,"Smith, Christensen a",8,19/03/2023,02:02:48,1500,12000,AM,Audit,Legal Consultation
30844,9,Richardson Group,8,17/08/2023,19:36:49,600,4800,EA,Tax,Strategy Consulting
30845,6,"Strong, Foster and T",2,16/11/2023,21:47:27,1500,3000,AP,Management,Quarterly Review
30846,8,Thomas-Roberts,2,28/02/2023,18:21:22,300,600,EA,Audit,Quarterly Review
30847,8,Maynard-Summers,7,03/07/2023,11:41:23,300,2100,AP,Legal,Quarterly Review
30848,5,"Wood, Perry and Burg",1,18/05/2023,06:51:08,600,600,EM,Audit,Quarterly Review
30849,6,Summers-Mullen,2,03/12/2023,23:51:53,1200,2400,EM,Tax,Strategy Consulting
30850,4,Weber Ltd,5,22/06/2023,02:59:56,600,3000,AP,Advisory,Quarterly Review
30851,2,Wood LLC,8,11/01/2023,16:04:12,900,7200,AM,Management,Quarterly Review
30852,7,Tucker-Young,6,12/05/2023,08:00:01,1200,7200,EM,Management,Annual Tax Filing
30853,3,White Inc,1,17/11/2023,18:22:00,900,900,EM,Legal,Quarterly Review
30854,6,Garcia and Sons,4,29/01/2023,07:50:03,1200,4800,EM,Legal,Legal Consultation
30855,6,Prince-Adams,1,21/05/2023,01:49:46,1500,1500,AM,Audit,Strategy Consulting
30856,9,Branch PLC,4,12/07/2023,22:26:26,1500,6000,AM,Legal,Market Analysis
30857,2,White-Rosales,3,03/07/2023,07:44:31,1500,4500,AP,Audit,Annual Tax Filing
30858,1,"Sherman, Browning an",4,28/07/2023,08:54:47,1500,6000,AM,Audit,Strategy Consulting
30859,1,"Mooney, Gross and Ra",2,29/08/2023,22:19:44,900,1800,EM,Advisory,Strategy Consulting
30860,6,"Jones, Rivera and Fr",8,17/02/2023,09:06:16,900,7200,EM,Management,Market Analysis
30861,1,Johnson Inc,3,07/11/2023,10:05:19,900,2700,AM,Tax,Annual Tax Filing
30862,5,Cantrell LLC,7,29/04/2023,03:27:15,300,2100,EM,Management,Legal Consultation
30863,9,"Burton, Mclaughlin a",3,15/03/2023,11:51:22,1500,4500,AM,Audit,Annual Tax Filing
30864,9,Gibson-Keller,2,05/10/2023,11:09:32,1200,2400,AM,Legal,Quarterly Review
30865,8,"Taylor, Terry and Co",7,10/09/2023,02:57:44,1200,8400,AP,Tax,Market Analysis
30866,8,"Foster, James and Mo",2,06/11/2023,15:34:23,600,1200,EA,Tax,Market Analysis
30867,1,Martinez-Franklin,4,25/07/2023,18:03:46,600,2400,AP,Management,Strategy Consulting
30868,2,Torres PLC,8,29/12/2023,21:10:07,300,2400,AP,Tax,Legal Consultation
30869,3,"Thomas, Thompson and",8,16/12/2023,03:22:46,1200,9600,EA,Legal,Market Analysis
30870,4,"Anthony, Ross and Mo",6,08/11/2023,04:52:46,300,1800,AP,Audit,Strategy Consulting
30871,7,"Newton, Allen and Si",4,28/03/2023,13:49:21,1200,4800,AM,Audit,Annual Tax Filing
30872,8,Beltran Group,4,10/01/2023,01:11:18,600,2400,EM,Legal,Market Analysis
30873,8,Doyle Inc,8,23/03/2023,12:01:31,600,4800,EM,Tax,Quarterly Review
30874,4,"Lamb, Norton and Val",4,01/10/2023,17:55:53,1200,4800,EM,Tax,Legal Consultation
30875,4,Medina-Black,4,23/05/2023,15:46:25,1200,4800,AP,Management,Quarterly Review
30876,7,"Caldwell, Jones and ",5,24/06/2023,13:04:34,600,3000,EM,Audit,Quarterly Review
30877,1,"Bass, Brandt and One",3,20/04/2023,09:54:47,300,900,AM,Tax,Market Analysis
30878,2,Howard-Wilson,2,06/01/2023,08:10:57,1500,3000,EM,Management,Quarterly Review
30879,6,"Hardy, Sanchez and F",8,02/09/2023,20:45:17,900,7200,EA,Tax,Market Analysis
30880,1,Snyder-Gonzalez,3,27/08/2023,22:07:16,1200,3600,EM,Advisory,Legal Consultation
30881,3,Estrada PLC,4,16/07/2023,07:34:53,1500,6000,EM,Audit,Quarterly Review
30882,5,Davis Inc,6,18/02/2023,01:49:06,1200,7200,EM,Tax,Market Analysis
30883,2,Harris Inc,1,24/08/2023,03:37:54,900,900,EM,Advisory,Market Analysis
30884,6,Martin and Sons,8,28/07/2023,22:06:47,300,2400,EA,Legal,Annual Tax Filing
30885,9,Woodward PLC,7,07/11/2023,15:33:36,600,4200,EM,Legal,Quarterly Review
30886,4,"Moore, Murray and Jo",4,12/01/2023,08:04:07,1200,4800,EM,Management,Legal Consultation
30887,3,"Page, Edwards and Ad",4,07/01/2023,14:56:30,1500,6000,EM,Audit,Legal Consultation
30888,6,Doyle-Richards,8,21/02/2023,01:21:06,900,7200,EM,Tax,Quarterly Review
30889,6,"Greene, Bond and Smi",4,14/12/2023,07:56:19,900,3600,AP,Advisory,Quarterly Review
30890,3,Jackson LLC,4,31/08/2023,20:06:38,900,3600,EM,Tax,Annual Tax Filing
30891,9,"Brown, Adams and Rey",4,28/03/2023,09:06:17,600,2400,AP,Management,Annual Tax Filing
30892,5,Espinoza Ltd,7,01/10/2023,08:24:46,600,4200,EM,Legal,Legal Consultation
30893,6,Hampton-Ward,5,25/09/2023,06:53:06,300,1500,AM,Management,Market Analysis
30894,5,Cannon PLC,5,26/03/2023,01:13:29,900,4500,AM,Advisory,Quarterly Review
30895,6,"Carey, Davenport and",6,27/09/2023,00:57:58,600,3600,AP,Advisory,Strategy Consulting
30896,8,Dawson Ltd,8,20/03/2023,08:56:59,1200,9600,AP,Audit,Market Analysis
30897,2,"Burgess, Hicks and M",1,04/09/2023,07:22:19,300,300,EM,Advisory,Market Analysis
30898,5,"Scott, Giles and May",3,12/02/2023,12:13:42,300,900,EA,Legal,Quarterly Review
30899,3,Richards PLC,1,08/01/2023,17:08:27,300,300,EA,Tax,Market Analysis
30900,3,"Hughes, Williams and",6,01/12/2023,13:16:14,900,5400,EM,Tax,Market Analysis
30901,3,"Martinez, Lopez and ",1,27/01/2023,01:20:52,900,900,EM,Tax,Legal Consultation
30902,2,Smith-Huffman,2,11/06/2023,02:59:58,1200,2400,AP,Audit,Market Analysis
30903,6,Callahan PLC,8,25/10/2023,04:47:53,600,4800,EM,Advisory,Legal Consultation
30904,4,Roy Ltd,4,28/12/2023,08:22:20,600,2400,AP,Audit,Strategy Consulting
30905,9,Ford PLC,1,06/10/2023,09:06:59,900,900,EA,Tax,Strategy Consulting
30906,1,Lee Inc,8,09/06/2023,04:47:57,600,4800,AP,Management,Market Analysis
30907,3,Short-Gonzalez,1,28/06/2023,05:31:47,1200,1200,EA,Advisory,Annual Tax Filing
30908,7,Garner PLC,3,14/11/2023,10:59:21,300,900,EM,Tax,Annual Tax Filing
30909,9,Gentry-Clark,1,07/11/2023,11:26:25,900,900,AM,Advisory,Strategy Consulting
30910,2,"Weiss, Campbell and ",1,08/01/2023,08:30:49,600,600,AM,Tax,Legal Consultation
30911,1,Walton-Ford,7,26/12/2023,03:37:35,1500,10500,EM,Audit,Annual Tax Filing
30912,5,"Tucker, Washington a",4,05/11/2023,17:58:48,1200,4800,EM,Advisory,Quarterly Review
30913,9,Matthews PLC,2,19/11/2023,21:44:47,300,600,EM,Tax,Strategy Consulting
30914,3,"Duarte, Morris and W",4,19/09/2023,08:34:33,900,3600,AM,Tax,Quarterly Review
30915,4,"Oconnell, Walls and ",1,10/09/2023,23:29:39,300,300,AP,Advisory,Market Analysis
30916,2,"Norman, Ramirez and ",6,27/06/2023,23:43:09,900,5400,AP,Tax,Market Analysis
30917,5,Jones LLC,8,13/10/2023,01:45:45,300,2400,EM,Management,Quarterly Review
30918,5,Moore PLC,6,15/01/2023,20:44:57,1500,9000,AP,Advisory,Quarterly Review
30919,5,Thomas Group,6,18/04/2023,10:07:15,1200,7200,AP,Legal,Legal Consultation
30920,7,"Khan, Smith and Harv",5,21/12/2023,17:58:52,600,3000,EM,Audit,Market Analysis
30921,2,Duncan LLC,2,13/01/2023,08:12:22,600,1200,EM,Legal,Quarterly Review
30922,1,Torres PLC,5,17/05/2023,01:53:16,600,3000,AP,Audit,Market Analysis
30923,5,Mejia and Sons,6,18/07/2023,06:10:39,900,5400,AM,Advisory,Legal Consultation
30924,7,Lloyd Ltd,6,25/09/2023,21:01:20,1200,7200,EM,Audit,Legal Consultation
30925,1,Martinez-Smith,4,20/08/2023,16:13:37,900,3600,EM,Audit,Quarterly Review
30926,1,"Parker, Ruiz and Mit",8,27/08/2023,06:22:46,900,7200,EM,Management,Market Analysis
30927,4,Hunt PLC,4,03/07/2023,10:43:40,1500,6000,AM,Audit,Quarterly Review
30928,8,Turner LLC,5,10/02/2023,16:28:19,1500,7500,EM,Management,Quarterly Review
30929,7,"Johnson, Krueger and",3,25/11/2023,21:52:35,900,2700,EM,Management,Market Analysis
30930,8,"Conley, Hooper and W",2,04/04/2023,22:53:50,1500,3000,AP,Legal,Market Analysis
30931,2,Thompson-Hogan,8,03/05/2023,20:44:17,300,2400,EM,Advisory,Market Analysis
30932,4,Camacho-Mcclain,3,15/06/2023,01:50:18,1500,4500,AM,Advisory,Annual Tax Filing
30933,9,Wilson-Baker,5,17/12/2023,01:40:06,600,3000,EM,Audit,Market Analysis
30934,6,Rodriguez LLC,6,01/12/2023,01:49:37,600,3600,AP,Tax,Market Analysis
30935,9,Gaines-Brown,3,30/12/2023,12:30:04,1200,3600,AM,Tax,Legal Consultation
30936,1,"Salazar, Henry and R",4,21/08/2023,09:09:44,900,3600,EA,Management,Legal Consultation
30937,9,Mullen-Williams,6,24/09/2023,14:14:41,900,5400,AM,Legal,Quarterly Review
30938,5,"Reynolds, Mccullough",5,06/11/2023,12:06:13,600,3000,AP,Advisory,Legal Consultation
30939,1,Smith-Brown,7,21/06/2023,05:56:12,600,4200,EM,Legal,Quarterly Review
30940,2,"Floyd, Potter and Ch",2,14/05/2023,15:42:06,300,600,EM,Advisory,Annual Tax Filing
30941,7,"Jackson, Gutierrez a",4,15/10/2023,21:56:18,900,3600,AP,Audit,Annual Tax Filing
30942,2,Pollard-Fowler,1,19/06/2023,04:52:43,600,600,EM,Management,Annual Tax Filing
30943,5,Fox LLC,7,24/08/2023,16:57:19,600,4200,EA,Tax,Market Analysis
30944,4,"Proctor, Anderson an",3,28/05/2023,23:55:04,1500,4500,AP,Management,Strategy Consulting
30945,9,"Goodman, Ballard and",2,03/05/2023,21:22:21,1200,2400,EA,Management,Annual Tax Filing
30946,2,Stevens-Cooper,4,23/08/2023,06:28:24,600,2400,EM,Tax,Quarterly Review
30947,2,Clarke LLC,1,17/05/2023,04:28:30,900,900,EM,Management,Legal Consultation
30948,4,Jones-Dunn,8,18/08/2023,07:06:03,1200,9600,AP,Tax,Legal Consultation
30949,7,"Benitez, Jackson and",8,21/11/2023,19:03:52,300,2400,AM,Tax,Market Analysis
30950,5,Villanueva Inc,5,30/07/2023,23:18:56,300,1500,AP,Audit,Strategy Consulting
30951,6,"Wilson, Gonzales and",7,01/06/2023,09:51:31,1200,8400,EA,Management,Strategy Consulting
30952,3,Montoya-Wyatt,1,23/02/2023,02:44:16,1200,1200,AP,Management,Annual Tax Filing
30953,5,"Meyers, Harris and G",7,19/09/2023,13:45:34,300,2100,AP,Advisory,Annual Tax Filing
30954,9,Rios-Hamilton,6,24/01/2023,01:11:56,1500,9000,AM,Management,Annual Tax Filing
30955,3,"Taylor, Nguyen and C",8,29/04/2023,05:57:32,600,4800,EA,Advisory,Annual Tax Filing
30956,4,Simpson-Peck,1,13/09/2023,03:31:01,300,300,EM,Advisory,Quarterly Review
30957,7,Clark Inc,1,07/06/2023,21:20:00,1200,1200,EM,Advisory,Annual Tax Filing
30958,1,Noble PLC,6,09/09/2023,02:26:37,1200,7200,EM,Management,Quarterly Review
30959,1,Dixon Group,1,06/07/2023,13:52:19,300,300,EM,Tax,Annual Tax Filing
30960,3,"Mccarty, Phillips an",7,15/06/2023,12:18:22,300,2100,EM,Management,Quarterly Review
30961,7,Davis Inc,2,25/09/2023,05:30:25,300,600,AP,Legal,Annual Tax Filing
30962,1,"White, Clark and Col",8,12/07/2023,07:49:29,1200,9600,AP,Legal,Annual Tax Filing
30963,8,Mccoy-Edwards,7,16/10/2023,05:41:38,1500,10500,EA,Legal,Quarterly Review
30964,6,Wilson-Baker,3,28/05/2023,18:47:04,1200,3600,EA,Legal,Annual Tax Filing
30965,1,Mccarthy-Bailey,5,11/12/2023,05:40:01,1500,7500,EM,Management,Annual Tax Filing
30966,6,"Estes, Johnson and M",6,12/02/2023,05:32:33,1500,9000,AM,Tax,Annual Tax Filing
30967,4,"Cordova, Wilson and ",4,22/04/2023,20:29:11,1500,6000,EM,Legal,Market Analysis
30968,9,Collins-Richardson,7,13/01/2023,08:34:40,1200,8400,EM,Audit,Annual Tax Filing
30969,3,Stewart-Lozano,6,11/11/2023,10:12:41,1500,9000,EA,Advisory,Legal Consultation
30970,7,"Moreno, Adams and Sa",2,16/12/2023,20:32:22,1200,2400,AP,Legal,Market Analysis
30971,1,"Price, Cook and Jose",7,26/06/2023,04:44:14,900,6300,AP,Management,Quarterly Review
30972,3,Ford Ltd,6,12/12/2023,07:48:31,900,5400,EM,Advisory,Strategy Consulting
30973,9,Gilmore-Velez,7,27/05/2023,00:39:26,900,6300,AM,Tax,Quarterly Review
30974,9,"Henderson, Lowe and ",4,13/02/2023,21:01:07,900,3600,AM,Audit,Strategy Consulting
30975,8,"Pollard, Villarreal ",1,19/05/2023,00:46:36,1200,1200,AP,Advisory,Legal Consultation
30976,7,Jenkins Group,6,18/05/2023,16:35:39,600,3600,EM,Tax,Annual Tax Filing
30977,7,Davis-Owens,2,31/05/2023,16:30:27,900,1800,AM,Tax,Market Analysis
30978,7,"Berger, Blake and Ji",2,29/03/2023,00:59:29,1500,3000,AM,Audit,Strategy Consulting
30979,7,"Harper, Bryant and H",3,18/02/2023,15:29:26,1200,3600,AP,Advisory,Legal Consultation
30980,8,Ray-Collins,2,25/07/2023,20:47:05,600,1200,EM,Advisory,Strategy Consulting
30981,9,Wallace PLC,5,01/04/2023,02:09:43,1500,7500,EM,Tax,Annual Tax Filing
30982,8,Wright-Ford,5,26/08/2023,13:38:15,300,1500,AP,Advisory,Market Analysis
30983,1,"Johnson, Richmond an",6,31/07/2023,12:28:58,1500,9000,AP,Legal,Annual Tax Filing
30984,7,Evans-Brown,6,24/06/2023,21:52:24,1500,9000,AM,Management,Strategy Consulting
30985,4,"Mccormick, Kelly and",6,08/09/2023,00:55:33,300,1800,EA,Management,Annual Tax Filing
30986,5,Price-Moore,8,20/04/2023,02:46:37,900,7200,EA,Advisory,Strategy Consulting
30987,3,"Vargas, Montoya and ",3,24/03/2023,15:06:24,900,2700,AM,Tax,Market Analysis
30988,4,Freeman Inc,5,20/04/2023,22:52:25,1200,6000,AP,Management,Annual Tax Filing
30989,2,Beasley-Woods,7,21/10/2023,15:41:38,900,6300,EM,Management,Annual Tax Filing
30990,5,Cordova-Ayala,1,15/10/2023,16:30:53,900,900,AP,Tax,Legal Consultation
30991,5,Reynolds-Graham,3,09/01/2023,04:22:42,300,900,EM,Legal,Annual Tax Filing
30992,7,"Guzman, Gonzalez and",2,03/03/2023,15:34:19,1500,3000,EM,Management,Legal Consultation
30993,6,"Davis, Peters and Co",5,04/12/2023,18:16:14,1200,6000,EM,Tax,Legal Consultation
30994,6,Martinez-Davidson,2,20/03/2023,16:11:38,1500,3000,EM,Legal,Quarterly Review
30995,9,Vaughn Group,2,21/12/2023,00:30:25,1200,2400,AM,Audit,Legal Consultation
30996,5,Davis-Tran,4,25/02/2023,09:22:12,1500,6000,AM,Tax,Quarterly Review
30997,5,Adams-Gregory,2,23/04/2023,10:39:13,1200,2400,AP,Tax,Strategy Consulting
30998,2,Young-Payne,3,06/08/2023,22:29:55,600,1800,AP,Advisory,Legal Consultation
30999,5,"Torres, Rosales and ",6,20/09/2023,01:23:07,900,5400,EM,Advisory,Quarterly Review
31000,7,"Smith, Morgan and Ha",5,15/08/2023,12:20:01,300,1500,AP,Legal,Strategy Consulting
31001,6,Gray PLC,1,19/01/2023,10:24:18,600,600,AP,Management,Market Analysis
31002,9,"Woods, Wilson and Fi",2,26/05/2023,07:09:23,300,600,EA,Legal,Quarterly Review
31003,8,"Gay, Robinson and Fr",1,09/10/2023,21:22:44,300,300,EM,Advisory,Annual Tax Filing
31004,9,Byrd-Guzman,8,04/10/2023,07:07:15,1500,12000,AP,Management,Legal Consultation
31005,2,Barry-Dunn,7,26/06/2023,00:12:37,1500,10500,EM,Advisory,Strategy Consulting
31006,7,Braun-Harris,8,28/02/2023,02:25:47,900,7200,EM,Legal,Quarterly Review
31007,5,White-King,5,06/07/2023,09:53:31,300,1500,EM,Tax,Strategy Consulting
31008,2,Robinson-Martinez,8,19/06/2023,08:22:16,1200,9600,AP,Tax,Annual Tax Filing
31009,2,Cooper-Griffin,1,04/12/2023,02:09:13,1200,1200,AP,Legal,Strategy Consulting
31010,5,Dunn-Joseph,7,22/01/2023,20:56:19,900,6300,AP,Legal,Market Analysis
31011,7,"Page, Holland and Cu",5,02/10/2023,17:53:36,300,1500,EM,Advisory,Annual Tax Filing
31012,5,"Johnson, Kelly and R",2,16/05/2023,18:54:20,600,1200,AP,Management,Market Analysis
31013,8,Brennan-Bennett,2,01/04/2023,08:06:54,1200,2400,EM,Audit,Quarterly Review
31014,8,Harris Group,5,07/10/2023,23:10:17,600,3000,AP,Legal,Strategy Consulting
31015,9,Park Inc,2,16/10/2023,19:28:10,600,1200,EM,Management,Annual Tax Filing
31016,6,Walker LLC,2,25/07/2023,14:38:07,900,1800,EA,Tax,Quarterly Review
31017,3,"Conrad, Burke and Ne",1,27/11/2023,16:38:31,1500,1500,EM,Advisory,Strategy Consulting
31018,9,"Lee, Robinson and Bi",8,05/11/2023,06:22:55,1200,9600,EM,Advisory,Market Analysis
31019,6,Delgado-Hill,8,30/10/2023,04:41:16,1500,12000,EA,Tax,Quarterly Review
31020,8,"Watson, Watson and P",8,09/09/2023,06:10:24,600,4800,EM,Legal,Annual Tax Filing
31021,8,Valencia PLC,7,13/10/2023,12:01:20,300,2100,AM,Tax,Market Analysis
31022,2,Solomon-Ayala,2,30/11/2023,22:55:36,300,600,EA,Audit,Strategy Consulting
31023,6,Torres PLC,3,28/11/2023,08:14:09,300,900,EM,Advisory,Strategy Consulting
31024,5,Hernandez-Little,5,30/05/2023,19:10:50,1500,7500,EM,Audit,Annual Tax Filing
31025,4,"Hughes, Williams and",1,17/12/2023,23:27:17,900,900,EM,Audit,Strategy Consulting
31026,4,"Hamilton, Potter and",4,02/05/2023,11:51:54,1200,4800,AM,Audit,Market Analysis
31027,6,"Simmons, Lozano and ",8,05/08/2023,10:13:40,1200,9600,AM,Management,Legal Consultation
31028,4,"Martinez, Johnson an",5,30/08/2023,03:21:34,600,3000,AP,Advisory,Market Analysis
31029,6,Hunt-Sims,8,10/02/2023,03:56:22,600,4800,AP,Legal,Legal Consultation
31030,8,Sellers Ltd,3,03/10/2023,19:59:44,1500,4500,AM,Audit,Quarterly Review
31031,1,"Hansen, Walton and B",8,19/02/2023,20:49:21,300,2400,AP,Management,Quarterly Review
31032,4,"Smith, Martin and Ba",7,09/05/2023,08:42:06,1500,10500,AP,Audit,Annual Tax Filing
31033,5,Curry-Diaz,6,04/06/2023,14:54:51,1200,7200,AM,Advisory,Strategy Consulting
31034,9,Mata Inc,7,07/02/2023,02:12:11,900,6300,EM,Management,Quarterly Review
31035,5,Davis-Lester,4,10/05/2023,15:30:20,1500,6000,AP,Legal,Strategy Consulting
31036,9,Strickland-Combs,5,24/02/2023,14:55:58,1200,6000,AP,Management,Market Analysis
31037,5,"Chapman, Cruz and Ch",3,27/10/2023,01:17:24,300,900,EM,Audit,Annual Tax Filing
31038,4,Ware-Huber,2,08/12/2023,03:38:30,1500,3000,AM,Legal,Market Analysis
31039,5,"Blackwell, Schroeder",1,19/07/2023,06:32:14,300,300,AM,Tax,Strategy Consulting
31040,4,Holmes Group,4,08/09/2023,04:25:10,600,2400,EM,Advisory,Legal Consultation
